X,Y,PoliceUseOfForceID,CaseNumber,ResponseDate,Problem,Is911Call,PrimaryOffense,SubjectInjury,ForceReportNumber,SubjectRole,SubjectRoleNumber,ForceType,ForceTypeAction,Race,Sex,EventAge,TypeOfResistance,Precinct,Neighborhood
-93.27249909,44.97962594,20822281,20-069250,2020/03/14 23:51:06+00,Disturbance ,No,ASLT5   ,Yes,6,ARRESTEE                                               ,2,Maximal Restraint Technique,Side Recovery Position,Black,Male,24,Other                                                                          ,1,Downtown West
-93.27249909,44.97962594,20829289,20-069250,2020/03/14 23:51:06+00,Disturbance ,No,ASLT5   ,Yes,5,ARRESTEE                                               ,2,Maximal Restraint Technique,Side Recovery Position,Black,Male,24,Commission of a Crime                                                          ,1,Downtown West
-93.27249909,44.97962594,20833551,20-069250,2020/03/14 23:51:06+00,Disturbance ,No,ASLT5   ,No,4,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,26,Commission of a Crime                                                          ,1,Downtown West
-93.27249909,44.97962594,20833756,20-069250,2020/03/14 23:51:06+00,Disturbance ,No,ASLT5   ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,26,Other                                                                          ,1,Downtown West
-93.27249909,44.97962594,20834130,20-069250,2020/03/14 23:51:06+00,Disturbance ,No,ASLT5   ,No,2,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Black,Male,26,Tensed                                                                         ,1,Downtown West
-93.27249909,44.97962594,20835483,20-069250,2020/03/14 23:51:06+00,Disturbance ,No,ASLT5   ,No,4,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Black,Male,26,Commission of a Crime                                                          ,1,Downtown West
-93.26407065,44.98001175,20824249,20-069135,2020/03/14 22:05:30+00,Assault in Progress ,Yes,DASLT5  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,White,Male,42,Tensed                                                                         ,1,Downtown West
-93.26407065,44.98001175,20826323,20-069135,2020/03/14 22:05:30+00,Assault in Progress ,Yes,DASLT5  ,No,2,ARRESTEE                                               ,1,Bodily Force,Joint Lock,White,Male,42,Tensed                                                                         ,1,Downtown West
-93.26407065,44.98001175,20829394,20-069135,2020/03/14 22:05:30+00,Assault in Progress ,Yes,DASLT5  ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,White,Male,42,Tensed                                                                         ,1,Downtown West
-93.26407065,44.98001175,20830357,20-069135,2020/03/14 22:05:30+00,Assault in Progress ,Yes,DASLT5  ,No,2,ARRESTEE                                               ,1,Bodily Force,Takedown,White,Male,42,Tensed                                                                         ,1,Downtown West
-93.26407065,44.98001175,20835272,20-069135,2020/03/14 22:05:30+00,Assault in Progress ,Yes,DASLT5  ,No,1,ARRESTEE                                               ,1,Bodily Force,Joint Lock,White,Male,42,Tensed                                                                         ,1,Downtown West
-93.27077411,44.9833096,20824642,20-068245,2020/03/13 23:37:17+00,Traffic Law Enforcement ,No,FINFO   ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,24,Commission of a Crime                                                          ,1,Downtown West
-93.27077411,44.9833096,20826217,20-068245,2020/03/13 23:37:17+00,Traffic Law Enforcement ,No,FINFO   ,No,1,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Black,Male,24,Commission of a Crime                                                          ,1,Downtown West
-93.27077411,44.9833096,20828358,20-068245,2020/03/13 23:37:17+00,Traffic Law Enforcement ,No,FINFO   ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,24,Commission of a Crime                                                          ,1,Downtown West
-93.27342211,44.97543284,20821577,20-068001,2020/03/13 19:46:16+00,Unknown Trouble ,No,OBSTRU  ,No,2,ARRESTEE                                               ,1,Bodily Force,Punch,Black,Male,20,Assaulted Officer                                                              ,1,Downtown West
-93.27342211,44.97543284,20824646,20-068001,2020/03/13 19:46:16+00,Unknown Trouble ,No,OBSTRU  ,No,1,Citee                                                  ,1,Bodily Force,Takedown,Black,Male,20,Assaulted Officer                                                              ,1,Downtown West
-93.27342211,44.97543284,20826190,20-068001,2020/03/13 19:46:16+00,Unknown Trouble ,No,OBSTRU  ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,20,Assaulted Officer                                                              ,1,Downtown West
-93.27342211,44.97543284,20828237,20-068001,2020/03/13 19:46:16+00,Unknown Trouble ,No,OBSTRU  ,No,1,Citee                                                  ,1,Bodily Force,Body Weight Pin,Black,Male,20,Assaulted Officer                                                              ,1,Downtown West
-93.27106522,44.9783385,20822280,20-067217,2020/03/13 00:54:16+00,Unwanted Person ,Yes,WT      ,No,2,ARRESTEE                                               ,1,Taser,Touch,White,Male,23,Tensed                                                                         ,1,Downtown West
-93.27106522,44.9783385,20829295,20-067217,2020/03/13 00:54:16+00,Unwanted Person ,Yes,WT      ,No,2,ARRESTEE                                               ,1,Bodily Force,Takedown,White,Male,23,Tensed                                                                         ,1,Downtown West
-93.27106522,44.9783385,20831773,20-067217,2020/03/13 00:54:16+00,Unwanted Person ,Yes,WT      ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,White,Male,23,Tensed                                                                         ,1,Downtown West
-93.31269464,44.99880375,20826322,20-066777,2020/03/12 16:47:55+00,Suspicious Person ,Yes,FRPT    ,No,1,OTHER                                                  ,2,Bodily Force,Body Weight Pin,Black,Male,16,Verbal Non-Compliance                                                          ,4,Willard - Hay
-93.31269464,44.99880375,20830462,20-066777,2020/03/12 16:47:55+00,Suspicious Person ,Yes,FRPT    ,No,1,OTHER                                                  ,2,Bodily Force,Push Away,Black,Male,16,Verbal Non-Compliance                                                          ,4,Willard - Hay
-93.24858337,44.95913769,20822936,20-066607,2020/03/12 13:33:32+00,Recover Vehicle ,Yes,MVTAM   ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Native American,Male,25,Fled on Foot                                                                   ,3,East Phillips
-93.24858337,44.95913769,20833538,20-066607,2020/03/12 13:33:32+00,Recover Vehicle ,Yes,MVTAM   ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Native American,Male,25,Fled on Foot                                                                   ,3,East Phillips
-93.24858337,44.95913769,20835377,20-066607,2020/03/12 13:33:32+00,Recover Vehicle ,Yes,MVTAM   ,No,1,ARRESTEE                                               ,1,Bodily Force,Neck Restraint: subject did not lose conciousness,Native American,Male,25,Fled on Foot                                                                   ,3,East Phillips
-93.24725864,44.96717526,20821666,20-065204,2020/03/11 02:40:42+00,Disturbance ,Yes,STOLMV  ,No,2,ARRESTEE                                               ,2,Bodily Force,Body Weight Pin,Black,Male,25,Fled on Foot                                                                   ,1,Cedar Riverside
-93.24725864,44.96717526,20829400,20-065204,2020/03/11 02:40:42+00,Disturbance ,Yes,STOLMV  ,No,2,ARRESTEE                                               ,2,Taser,Firing Darts,Black,Male,25,Fled on Foot                                                                   ,1,Cedar Riverside
-93.24725864,44.96717526,20833656,20-065204,2020/03/11 02:40:42+00,Disturbance ,Yes,STOLMV  ,No,2,ARRESTEE                                               ,2,Bodily Force,Joint Lock,Black,Male,25,Fled on Foot                                                                   ,1,Cedar Riverside
-93.25388765,44.98337903,20824540,20-065194,2020/03/11 01:56:39+00,Theft ,Yes,THEFT   ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,White,Male,40,Fled on Foot                                                                   ,2,Marcy Holmes
-93.25388765,44.98337903,20833550,20-065194,2020/03/11 01:56:39+00,Theft ,Yes,THEFT   ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,White,Male,40,Fled on Foot                                                                   ,2,Marcy Holmes
-93.30214566,45.03336271,20821083,20-065192,2020/03/11 01:48:14+00,Domestic Abuse-In Progress ,Yes,DASLT2  ,No,2,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Female,30,Tensed                                                                         ,4,Webber - Camden
-93.30214566,45.03336271,20822911,20-065192,2020/03/11 01:48:14+00,Domestic Abuse-In Progress ,Yes,DASLT2  ,No,2,ARRESTEE                                               ,1,Maximal Restraint Technique,Not Side Recovery Position,Black,Female,30,Tensed                                                                         ,4,Webber - Camden
-93.30214566,45.03336271,20833537,20-065192,2020/03/11 01:48:14+00,Domestic Abuse-In Progress ,Yes,DASLT2  ,No,1,ARRESTEE                                               ,1,Maximal Restraint Technique,Side Recovery Position,Black,Female,30,Verbal Non-Compliance                                                          ,4,Webber - Camden
-93.30214566,45.03336271,20834235,20-065192,2020/03/11 01:48:14+00,Domestic Abuse-In Progress ,Yes,DASLT2  ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Female,30,Tensed                                                                         ,4,Webber - Camden
-93.28938917,44.98825995,20834020,20-064780,2020/03/10 17:37:55+00,Assist Other Agency ,No,STOLMV  ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,19,Fled on Foot                                                                   ,4,Near - North
